empresa_id,tipo_energia,total_inversion,energia_generada_total,emisiones_evitadas_total,retorno_estimado
EMP017272,Eólica,365.26,7363.11,3372.7,0.1083
EMP017272,Solar,310.5,7260.18,4985.12,0.0623
EMP017273,Geotérmica,377.7,9098.37,4720.64,0.08
EMP017274,Solar,73.68,8964.04,2649.66,0.0278
EMP017280,Hidroeléctrica,180.03,2172.41,243.97,0.7379
EMP017280,Solar,360.35,4106.82,1318.27,0.2734
EMP017282,Biomasa,141.98,564.92,1104.16,0.1286
EMP017284,Eólica,55.91,10996.11,4831.31,0.0116
EMP017286,Solar,489.5,7353.12,4382.12,0.1117
EMP017287,Solar,334.53,3058.09,3333.81,0.1003
EMP017289,Biomasa,380.99,5013.25,3066.01,0.1243
EMP017289,Geotérmica,310.43,9526.14,1562.07,0.1987
EMP017290,Hidroeléctrica,43.64,1349.49,2106.01,0.0207
EMP017292,Eólica,167.42,8956.25,1334.52,0.1255
EMP017293,Geotérmica,301.72,6769.45,421.68,0.7155
EMP017293,Hidroeléctrica,433.22,7182.61,4991.41,0.0868
EMP017294,Biomasa,229.24,5091.93,2515.25,0.0911
EMP017294,Hidroeléctrica,111.62,8346.23,3984.42,0.028
EMP017295,Solar,252.55,6917.77,2724.69,0.0927
EMP017297,Biomasa,122.86,1616.54,4671.32,0.0263
EMP017297,Hidroeléctrica,321.94,4614.07,3943.89,0.0816
EMP017298,Biomasa,492.1,5618.81,1362.92,0.3611
EMP017298,Eólica,150.49,231.63,1794.13,0.0839
EMP017299,Eólica,223.25,9010.21,75.19,2.9691
EMP017300,Biomasa,334.96,5049.44,4990.29,0.0671
EMP017302,Eólica,107.9,446.92,666.03,0.162
EMP017302,Solar,313.13,7032.18,4644.18,0.0674
EMP017304,Biomasa,337.31,9958.09,4704.52,0.0717
EMP017304,Eólica,163.58,5140.91,4299.15,0.038
EMP017304,Geotérmica,461.23,1679.81,3307.74,0.1394
EMP017304,Solar,739.52,14387.75,6242.41,0.1185
EMP017306,Biomasa,458.34,1259.0,88.43,5.1831
EMP017306,Solar,156.82,7844.8,1400.43,0.112
EMP017307,Hidroeléctrica,9.29,4799.9,1437.9,0.0065
EMP017307,Solar,161.76,248.25,709.11,0.2281
EMP017308,Hidroeléctrica,146.36,9665.5,414.65,0.353
EMP017308,Solar,28.71,2806.57,2864.68,0.01
EMP017310,Geotérmica,265.4,5724.69,2524.53,0.1051
EMP017311,Biomasa,409.32,6338.41,4495.22,0.0911
EMP017312,Eólica,146.31,7386.95,4136.17,0.0354
EMP017312,Solar,390.06,2165.08,1024.09,0.3809
EMP017313,Geotérmica,149.03,8513.53,109.42,1.362
EMP017313,Hidroeléctrica,63.27,6393.66,4572.9,0.0138
EMP017314,Eólica,111.66,8106.5,2928.38,0.0381
EMP017315,Biomasa,445.13,11277.96,6367.85,0.0699
EMP017315,Geotérmica,486.12,3171.19,1746.78,0.2783
EMP017315,Hidroeléctrica,179.85,1018.35,3998.03,0.045
EMP017317,Eólica,304.79,1223.86,3482.48,0.0875
EMP017317,Hidroeléctrica,168.72,6379.63,402.35,0.4193
EMP017319,Geotérmica,92.12,2825.97,1322.85,0.0696
EMP017320,Eólica,202.99,3371.44,4885.88,0.0415
EMP017320,Hidroeléctrica,448.2,3485.5,2569.07,0.1745
EMP017323,Hidroeléctrica,458.53,726.25,2594.61,0.1767
EMP017324,Eólica,274.63,6721.34,1392.67,0.1972
EMP017324,Geotérmica,981.83,22488.13,9549.06,0.1028
EMP017325,Eólica,417.06,6542.25,2095.68,0.199
EMP017328,Eólica,175.21,677.63,3370.1,0.052
EMP017328,Hidroeléctrica,36.26,3584.84,2621.52,0.0138
EMP017329,Biomasa,215.07,7834.88,4240.68,0.0507
EMP017329,Geotérmica,438.66,8179.89,2427.22,0.1807
EMP017330,Solar,266.67,5102.3,513.68,0.5191
EMP017333,Eólica,327.62,5700.16,4484.14,0.0731
EMP017335,Solar,77.5,7046.83,540.47,0.1434
EMP017337,Solar,264.3,1434.79,4061.46,0.0651
EMP017341,Eólica,457.2,10714.12,2737.1,0.167
EMP017342,Hidroeléctrica,201.57,1780.7,1002.89,0.201
EMP017343,Solar,438.63,4973.74,3224.99,0.136
EMP017344,Solar,493.29,1184.52,2589.52,0.1905
EMP017345,Hidroeléctrica,242.51,8170.1,753.27,0.3219
EMP017346,Eólica,168.92,379.21,1766.0,0.0957
EMP017347,Eólica,453.81,2162.56,4370.86,0.1038
EMP017347,Solar,395.37,345.51,3082.33,0.1283
EMP017348,Biomasa,107.28,9828.64,3611.06,0.0297
EMP017348,Hidroeléctrica,175.32,5384.82,4569.81,0.0384
EMP017351,Geotérmica,7.05,6007.71,4315.94,0.0016
EMP017354,Solar,10.39,2184.18,4620.74,0.0022
EMP017355,Eólica,447.52,10412.27,720.48,0.6211
EMP017355,Hidroeléctrica,13.1,6843.92,2038.73,0.0064
EMP017356,Biomasa,423.78,4439.16,3079.28,0.1376
EMP017357,Geotérmica,39.49,760.84,1855.65,0.0213
EMP017357,Solar,9.69,9778.41,189.53,0.0511
EMP017358,Biomasa,85.73,1660.69,1443.46,0.0594
EMP017359,Geotérmica,426.9,9036.51,4567.45,0.0935
EMP017359,Hidroeléctrica,248.01,9467.54,4318.91,0.0574
EMP017362,Biomasa,365.43,641.04,719.93,0.5076
EMP017363,Geotérmica,248.62,3320.76,1417.51,0.1754
EMP017364,Biomasa,270.42,8014.69,2425.56,0.1115
EMP017364,Solar,393.58,5215.77,3458.55,0.1138
EMP017365,Solar,788.1,9923.5,6149.97,0.1281
EMP017366,Geotérmica,456.8,2878.82,4249.91,0.1075
EMP017367,Eólica,465.67,669.21,2448.8,0.1902
EMP017367,Hidroeléctrica,470.14,3971.26,2878.89,0.1633
EMP017368,Hidroeléctrica,185.45,2648.5,1090.39,0.1701
EMP017368,Solar,104.87,3049.49,485.46,0.216
EMP017369,Geotérmica,162.19,9940.82,3462.38,0.0468
EMP017370,Biomasa,60.83,5093.64,4199.76,0.0145
EMP017370,Solar,120.95,3831.57,3495.87,0.0346
EMP017373,Solar,75.69,4292.43,1447.97,0.0523
EMP017375,Eólica,454.19,5208.98,4860.4,0.0934
EMP017376,Geotérmica,147.6,9147.75,1556.11,0.0949
EMP017378,Hidroeléctrica,4.86,9401.07,3823.06,0.0013
EMP017378,Solar,10.49,2372.86,1338.72,0.0078
EMP017379,Solar,464.21,5176.18,1740.6,0.2667
EMP017380,Biomasa,43.1,605.61,4365.15,0.0099
EMP017380,Geotérmica,393.19,8079.33,1489.55,0.264
EMP017381,Biomasa,115.42,9023.4,1535.34,0.0752
EMP017381,Eólica,222.99,7528.99,1980.72,0.1126
EMP017382,Biomasa,188.7,7342.96,733.46,0.2573
EMP017382,Eólica,350.53,3323.21,3750.99,0.0934
EMP017383,Hidroeléctrica,75.58,319.77,4558.55,0.0166
EMP017386,Eólica,211.82,3314.5,4372.64,0.0484
EMP017386,Hidroeléctrica,135.1,6631.93,3135.76,0.0431
EMP017387,Eólica,344.53,462.25,1555.6,0.2215
EMP017388,Biomasa,457.14,14531.48,4592.22,0.0995
EMP017390,Eólica,256.78,7738.9,4979.62,0.0516
EMP017390,Hidroeléctrica,54.15,9883.11,204.48,0.2648
EMP017390,Solar,309.47,9654.23,1607.45,0.1925
EMP017391,Geotérmica,452.95,443.0,4977.83,0.091
EMP017392,Solar,246.42,9834.55,4430.64,0.0556
EMP017394,Geotérmica,169.96,5257.31,2945.15,0.0577
EMP017394,Solar,216.89,8908.42,2225.31,0.0975
EMP017395,Geotérmica,339.23,5509.54,3548.04,0.0956
EMP017400,Geotérmica,94.6,2961.17,1469.78,0.0644
EMP017402,Biomasa,30.51,5662.23,1187.3,0.0257
EMP017403,Hidroeléctrica,53.37,7761.23,4745.24,0.0112
EMP017405,Biomasa,33.97,3868.74,2598.55,0.0131
EMP017405,Hidroeléctrica,405.22,4728.85,190.74,2.1245
EMP017406,Geotérmica,232.1,9244.77,3888.95,0.0597
EMP017407,Geotérmica,377.76,1196.51,4606.65,0.082
EMP017408,Biomasa,608.55,10779.63,4212.2,0.1445
EMP017408,Geotérmica,133.54,2348.34,230.13,0.5803
EMP017409,Eólica,713.0,10686.3,5199.74,0.1371
EMP017409,Geotérmica,463.71,12687.71,4240.92,0.1093
EMP017409,Solar,280.86,452.98,718.99,0.3906
EMP017410,Solar,418.26,898.78,1217.03,0.3437
EMP017411,Solar,447.77,5705.8,3401.03,0.1317
EMP017412,Solar,317.24,2956.93,4638.29,0.0684
EMP017413,Geotérmica,144.68,8067.49,3464.27,0.0418
EMP017416,Eólica,541.02,8539.53,5166.81,0.1047
EMP017417,Solar,199.28,5957.04,2685.76,0.0742
EMP017422,Eólica,13.66,7638.56,3228.59,0.0042
EMP017422,Geotérmica,233.04,7750.15,4311.98,0.054
EMP017423,Solar,295.89,1192.26,2585.05,0.1145
EMP017425,Hidroeléctrica,110.52,1108.84,2583.48,0.0428
EMP017426,Eólica,260.12,750.34,2469.11,0.1053
EMP017431,Biomasa,5.14,7881.99,176.93,0.0291
EMP017433,Solar,169.44,7087.42,2504.41,0.0677
EMP017434,Geotérmica,288.04,2713.85,1017.38,0.2831
EMP017435,Biomasa,386.33,16814.27,6186.23,0.0624
EMP017437,Eólica,177.53,4283.62,3898.26,0.0455
EMP017438,Biomasa,261.56,1686.7,4538.86,0.0576
EMP017439,Geotérmica,421.5,2780.96,2496.66,0.1688
EMP017440,Biomasa,66.85,1437.69,2432.25,0.0275
EMP017440,Hidroeléctrica,288.73,7548.7,124.76,2.3143
EMP017442,Biomasa,92.91,3318.25,667.28,0.1392
EMP017443,Geotérmica,332.16,2394.31,4566.1,0.0727
EMP017447,Eólica,297.9,1994.32,653.16,0.4561
EMP017448,Geotérmica,233.78,4635.12,2171.22,0.1077
EMP017449,Hidroeléctrica,366.54,6408.18,4027.73,0.091
EMP017450,Geotérmica,219.94,7497.32,4664.86,0.0471
EMP017451,Geotérmica,518.48,7278.69,1893.87,0.2738
EMP017452,Biomasa,156.15,6212.42,3123.66,0.05
EMP017452,Geotérmica,335.11,1174.2,1926.6,0.1739
EMP017454,Solar,472.87,3917.96,103.4,4.5732
EMP017455,Biomasa,350.53,1761.99,3606.03,0.0972
EMP017455,Eólica,334.09,6568.13,4916.87,0.0679
EMP017455,Solar,395.61,3311.26,1273.88,0.3106
EMP017456,Eólica,83.04,2454.41,3362.54,0.0247
EMP017459,Biomasa,184.07,6314.11,299.64,0.6143
EMP017459,Eólica,130.45,6095.77,1400.07,0.0932
EMP017460,Geotérmica,307.79,4369.8,2678.47,0.1149
EMP017461,Geotérmica,221.76,6547.77,700.97,0.3164
EMP017461,Hidroeléctrica,212.71,7548.2,1594.49,0.1334
EMP017461,Solar,477.87,2911.0,1648.16,0.2899
EMP017462,Geotérmica,255.61,8999.22,1655.16,0.1544
EMP017463,Biomasa,493.23,6816.67,1100.11,0.4483
EMP017463,Eólica,156.44,321.47,163.33,0.9578
EMP017464,Biomasa,114.73,7663.2,1464.86,0.0783
EMP017464,Hidroeléctrica,245.22,8981.66,3125.65,0.0785
EMP017466,Biomasa,356.03,6704.75,1791.95,0.1987
EMP017467,Eólica,76.86,5123.95,3423.21,0.0225
EMP017467,Solar,197.6,7468.76,93.29,2.1181
EMP017470,Eólica,371.36,9173.57,4899.31,0.0758
EMP017471,Geotérmica,414.78,5551.4,3228.37,0.1285
EMP017472,Hidroeléctrica,122.0,7068.43,3629.3,0.0336
EMP017473,Geotérmica,107.58,8940.89,1681.63,0.064
EMP017473,Solar,412.31,4603.35,3076.01,0.134
EMP017474,Eólica,11.84,2327.78,3345.69,0.0035
EMP017474,Solar,24.42,5185.42,3411.05,0.0072
EMP017475,Solar,481.14,3866.59,947.26,0.5079
EMP017476,Geotérmica,29.48,7615.21,3597.71,0.0082
EMP017476,Hidroeléctrica,275.07,9081.74,4653.54,0.0591
EMP017477,Eólica,199.03,2742.3,2449.41,0.0813
EMP017477,Geotérmica,481.13,992.34,3130.79,0.1537
EMP017478,Solar,353.04,9814.09,1560.98,0.2262
EMP017480,Eólica,297.7,4091.73,4934.4,0.0603
EMP017480,Hidroeléctrica,422.23,4091.37,1620.84,0.2605
EMP017482,Solar,244.9,5525.24,1614.17,0.1517
EMP017483,Geotérmica,245.02,8697.49,4745.57,0.0516
EMP017483,Solar,115.98,4905.41,169.37,0.6848
EMP017484,Eólica,409.35,8714.2,878.66,0.4659
EMP017484,Solar,832.39,4472.78,2149.64,0.3872
EMP017486,Geotérmica,145.22,8024.69,4270.59,0.034
EMP017489,Geotérmica,255.62,2686.36,1453.52,0.1759
EMP017490,Biomasa,447.6,1372.46,66.24,6.7572
EMP017490,Geotérmica,391.4,10567.24,7863.26,0.0498
EMP017492,Hidroeléctrica,410.59,8953.02,2758.44,0.1488
EMP017493,Hidroeléctrica,388.95,8838.96,5472.09,0.0711
EMP017494,Biomasa,130.56,8490.04,1680.23,0.0777
EMP017494,Hidroeléctrica,103.16,4627.31,4498.93,0.0229
EMP017497,Biomasa,324.11,1078.56,3688.37,0.0879
EMP017497,Geotérmica,475.49,5618.51,3850.57,0.1235
EMP017498,Hidroeléctrica,27.57,3844.4,2564.25,0.0108
EMP017499,Eólica,175.95,7321.04,327.38,0.5374
EMP017500,Eólica,494.54,871.42,2773.38,0.1783
EMP017503,Biomasa,381.02,4500.34,1856.39,0.2052
EMP017503,Solar,101.31,5243.11,3900.28,0.026
EMP017504,Geotérmica,164.36,2028.68,885.75,0.1856
EMP017504,Solar,193.59,7955.84,539.55,0.3588
EMP017505,Eólica,124.54,5181.12,659.77,0.1888
EMP017507,Biomasa,186.98,6845.16,3831.26,0.0488
EMP017508,Eólica,369.34,5566.69,183.7,2.0106
EMP017509,Biomasa,411.95,8829.67,2357.74,0.1747
EMP017509,Geotérmica,480.41,3528.74,1708.6,0.2812
EMP017511,Eólica,161.28,4190.47,1483.07,0.1087
EMP017511,Solar,101.57,8704.5,1893.36,0.0536
EMP017512,Hidroeléctrica,297.23,8011.48,4787.38,0.0621
EMP017513,Solar,455.15,3608.49,4029.48,0.113
EMP017515,Eólica,243.61,8602.57,4466.2,0.0545
EMP017518,Geotérmica,445.41,3022.45,268.26,1.6604
EMP017519,Geotérmica,200.87,4095.73,797.43,0.2519
EMP017521,Geotérmica,168.51,5053.35,1215.18,0.1387
EMP017521,Solar,260.99,4309.35,1868.98,0.1396
EMP017523,Biomasa,136.38,2537.56,3826.68,0.0356
EMP017526,Biomasa,61.88,2402.38,215.92,0.2866
EMP017527,Biomasa,298.69,10938.78,7138.02,0.0418
EMP017528,Biomasa,342.67,1668.7,3919.36,0.0874
EMP017529,Hidroeléctrica,344.62,378.01,4318.87,0.0798
EMP017531,Biomasa,763.94,16298.1,4307.82,0.1773
EMP017532,Geotérmica,94.28,5712.21,4854.78,0.0194
EMP017534,Hidroeléctrica,503.9,8264.31,6185.18,0.0815
EMP017535,Eólica,254.33,564.02,2950.8,0.0862
EMP017535,Geotérmica,228.18,9375.05,2152.14,0.106
EMP017537,Eólica,391.36,5650.79,1063.73,0.3679
EMP017537,Geotérmica,92.6,8989.49,4811.62,0.0192
EMP017539,Biomasa,283.09,8794.22,536.34,0.5278
EMP017539,Geotérmica,32.87,7331.5,1605.11,0.0205
EMP017540,Geotérmica,416.55,1252.93,4885.1,0.0853
EMP017540,Hidroeléctrica,376.75,827.89,1263.69,0.2981
EMP017540,Solar,15.59,3111.7,4283.89,0.0036
EMP017541,Hidroeléctrica,183.74,4157.35,1609.43,0.1142
EMP017542,Biomasa,789.44,9839.56,8836.95,0.0893
EMP017542,Eólica,291.77,435.98,757.76,0.385
EMP017543,Solar,306.24,4809.17,2802.89,0.1093
EMP017544,Eólica,471.05,5151.44,1518.26,0.3103
EMP017545,Geotérmica,303.82,2460.21,4992.34,0.0609
EMP017545,Solar,354.24,755.36,2675.2,0.1324
EMP017546,Biomasa,217.34,1216.65,1212.35,0.1793
EMP017546,Hidroeléctrica,419.22,2895.32,3302.6,0.1269
EMP017546,Solar,309.63,7612.38,1551.12,0.1996
EMP017548,Hidroeléctrica,154.75,2841.88,664.82,0.2328
EMP017549,Solar,156.85,6541.75,4711.67,0.0333
EMP017552,Biomasa,167.26,7792.68,3846.25,0.0435
EMP017552,Hidroeléctrica,477.73,5681.25,1080.12,0.4423
EMP017554,Eólica,50.43,2617.27,1302.87,0.0387
EMP017554,Hidroeléctrica,212.0,11463.5,8083.76,0.0262
EMP017554,Solar,41.7,8630.25,2909.19,0.0143
EMP017556,Biomasa,220.54,8894.81,1167.41,0.1889
EMP017556,Eólica,36.63,393.63,1095.36,0.0334
EMP017556,Geotérmica,21.71,8636.6,4875.28,0.0045
EMP017556,Hidroeléctrica,419.9,7523.06,4259.17,0.0986
EMP017558,Hidroeléctrica,70.09,917.59,3113.84,0.0225
EMP017559,Eólica,172.0,5190.79,4088.15,0.0421
EMP017561,Eólica,320.6,8202.07,3568.67,0.0898
EMP017562,Biomasa,300.12,8677.33,3658.66,0.082
EMP017562,Eólica,349.72,3608.67,1312.86,0.2664
EMP017562,Geotérmica,360.67,8588.68,4035.21,0.0894
EMP017563,Geotérmica,447.11,10630.54,9601.5,0.0466
EMP017564,Solar,126.91,7189.58,284.49,0.4461
EMP017565,Eólica,338.49,1015.15,4139.07,0.0818
EMP017566,Biomasa,351.07,7913.43,4385.19,0.0801
EMP017566,Hidroeléctrica,74.32,6641.53,1413.4,0.0526
EMP017567,Biomasa,283.19,4033.86,1708.35,0.1658
EMP017567,Geotérmica,170.73,6158.13,4087.71,0.0418
EMP017570,Biomasa,314.98,604.16,1521.37,0.207
EMP017571,Solar,493.29,6669.97,1153.41,0.4277
EMP017573,Eólica,152.41,2449.5,4440.84,0.0343
EMP017574,Geotérmica,84.99,9947.04,2313.99,0.0367
EMP017576,Biomasa,240.98,1890.23,2063.86,0.1168
EMP017576,Hidroeléctrica,90.22,7003.21,1457.03,0.0619
EMP017578,Hidroeléctrica,678.52,3143.46,4417.08,0.1536
EMP017580,Geotérmica,73.85,682.41,1902.18,0.0388
EMP017581,Hidroeléctrica,449.96,8459.98,4560.78,0.0987
EMP017581,Solar,22.43,237.6,1240.38,0.0181
EMP017582,Geotérmica,136.78,8963.48,3067.84,0.0446
EMP017583,Eólica,46.71,9314.29,680.53,0.0686
EMP017583,Solar,222.12,3363.12,261.69,0.8488
EMP017584,Hidroeléctrica,289.98,4868.2,1333.81,0.2174
EMP017585,Biomasa,225.89,8933.44,2235.14,0.1011
EMP017585,Geotérmica,485.89,5423.87,292.06,1.6637
EMP017585,Hidroeléctrica,380.91,5406.77,1647.91,0.2311
EMP017588,Eólica,67.77,8826.37,2010.29,0.0337
EMP017588,Solar,25.28,2982.72,1701.7,0.0149
EMP017589,Eólica,200.58,5010.94,3794.47,0.0529
EMP017590,Eólica,53.74,5563.83,1162.46,0.0462
EMP017590,Hidroeléctrica,22.62,3213.71,4864.93,0.0046
EMP017591,Geotérmica,124.84,1079.74,1164.21,0.1072
EMP017591,Hidroeléctrica,92.58,111.14,2617.93,0.0354
EMP017592,Eólica,380.15,6875.72,3169.16,0.12
EMP017594,Geotérmica,108.0,4513.57,1049.27,0.1029
EMP017596,Hidroeléctrica,107.03,5476.31,1091.56,0.0981
EMP017596,Solar,427.59,4166.05,302.27,1.4146
EMP017597,Hidroeléctrica,285.54,2717.1,3331.25,0.0857
EMP017598,Biomasa,374.85,8493.76,204.52,1.8328
EMP017600,Eólica,350.48,457.92,1363.64,0.257
EMP017601,Eólica,541.1,8593.61,2202.82,0.2456
EMP017603,Solar,169.32,6685.21,3622.54,0.0467
EMP017604,Eólica,382.67,6471.31,2286.09,0.1674
EMP017606,Biomasa,167.88,6292.65,1894.52,0.0886
EMP017606,Hidroeléctrica,688.59,11423.61,3311.89,0.2079
EMP017607,Geotérmica,377.25,8365.77,2247.46,0.1679
EMP017608,Hidroeléctrica,469.42,3546.43,1094.63,0.4288
EMP017613,Geotérmica,64.18,8629.34,4452.65,0.0144
EMP017616,Hidroeléctrica,477.19,2336.0,1513.28,0.3153
EMP017617,Eólica,370.27,9661.79,4319.17,0.0857
EMP017618,Geotérmica,566.65,22321.46,4099.17,0.1382
EMP017619,Geotérmica,489.23,4919.63,4830.8,0.1013
EMP017620,Biomasa,299.85,7125.13,2337.99,0.1283
EMP017622,Eólica,147.01,1628.26,1049.01,0.1401
EMP017622,Solar,400.71,3119.36,2914.55,0.1375
EMP017625,Solar,450.58,7072.77,3342.48,0.1348
EMP017627,Solar,125.68,8370.82,691.14,0.1818
EMP017628,Eólica,152.03,3506.95,1665.63,0.0913
EMP017628,Hidroeléctrica,491.46,6017.98,1301.72,0.3775
EMP017629,Hidroeléctrica,38.46,9317.04,584.54,0.0658
EMP017632,Biomasa,41.01,5419.84,4204.82,0.0098
EMP017635,Geotérmica,12.44,3376.25,772.28,0.0161
EMP017635,Hidroeléctrica,255.5,4203.98,1761.8,0.145
EMP017636,Biomasa,79.07,9883.44,4688.18,0.0169
EMP017636,Geotérmica,261.98,662.38,4122.46,0.0635
EMP017638,Solar,401.84,1546.61,596.12,0.6741
EMP017639,Biomasa,17.85,655.83,84.89,0.2103
EMP017639,Geotérmica,433.54,4806.31,3062.83,0.1415
EMP017640,Eólica,377.45,3012.65,614.31,0.6144
EMP017641,Geotérmica,419.37,173.58,529.23,0.7924
EMP017642,Eólica,463.25,3831.13,2383.53,0.1944
EMP017642,Geotérmica,135.63,846.58,2882.56,0.0471
EMP017643,Eólica,324.68,3515.05,1138.18,0.2853
EMP017644,Geotérmica,491.51,9477.63,727.72,0.6754
EMP017645,Eólica,400.28,4115.99,1541.7,0.2596
EMP017645,Hidroeléctrica,33.24,804.7,157.25,0.2114
EMP017646,Biomasa,285.27,4472.1,2635.36,0.1082
EMP017646,Geotérmica,301.75,3705.19,2117.02,0.1425
EMP017647,Biomasa,32.75,8239.41,2476.11,0.0132
EMP017649,Hidroeléctrica,142.22,6372.74,4936.61,0.0288
EMP017650,Geotérmica,118.69,3337.56,102.74,1.1552
EMP017652,Biomasa,28.68,2234.43,1563.94,0.0183
EMP017656,Geotérmica,264.67,4134.36,420.75,0.629
EMP017657,Hidroeléctrica,3.76,630.39,1239.42,0.003
EMP017660,Solar,100.15,3004.57,1807.41,0.0554
EMP017662,Geotérmica,103.34,6744.47,1944.38,0.0531
EMP017662,Hidroeléctrica,376.33,3484.4,483.83,0.7778
EMP017662,Solar,161.4,267.44,2945.49,0.0548
EMP017664,Hidroeléctrica,130.05,461.26,2814.72,0.0462
EMP017666,Hidroeléctrica,30.38,6640.58,3456.17,0.0088
EMP017667,Biomasa,8.78,5787.2,3494.61,0.0025
EMP017668,Solar,252.35,2341.83,4269.68,0.0591
EMP017669,Geotérmica,445.22,8178.92,4978.66,0.0894
EMP017670,Biomasa,214.65,3409.0,528.33,0.4063
EMP017673,Hidroeléctrica,416.06,8137.52,3802.51,0.1094
EMP017674,Geotérmica,353.15,7473.81,3481.86,0.1014
EMP017676,Hidroeléctrica,282.26,8538.77,4876.29,0.0579
EMP017678,Eólica,97.51,4138.85,833.55,0.117
EMP017679,Biomasa,330.27,7548.26,3594.54,0.0919
EMP017681,Hidroeléctrica,388.78,9063.32,1472.19,0.2641
EMP017683,Eólica,39.68,6642.23,807.99,0.0491
EMP017684,Hidroeléctrica,161.18,2135.83,737.16,0.2186
EMP017685,Hidroeléctrica,423.77,9129.53,2542.92,0.1666
EMP017687,Solar,79.91,4180.73,406.94,0.1964
EMP017688,Biomasa,141.81,1008.49,4485.27,0.0316
EMP017689,Biomasa,362.68,4433.59,1140.07,0.3181
EMP017689,Eólica,129.99,5866.95,11.54,11.2643
EMP017690,Solar,131.43,4418.77,3965.62,0.0331
EMP017691,Eólica,156.38,2315.46,4242.15,0.0369
EMP017692,Eólica,473.76,3680.17,862.45,0.5493
EMP017693,Eólica,232.9,6857.26,2468.03,0.0944
EMP017694,Eólica,194.64,7176.52,4903.66,0.0397
EMP017695,Biomasa,38.03,6972.36,500.68,0.076
EMP017695,Eólica,64.19,6565.6,365.95,0.1754
EMP017697,Biomasa,28.33,364.05,2802.81,0.0101
EMP017697,Hidroeléctrica,70.07,2794.53,4687.43,0.0149
EMP017698,Biomasa,140.41,4151.88,207.53,0.6766
EMP017700,Eólica,174.07,1252.55,385.3,0.4518
EMP017701,Biomasa,303.36,4645.75,1182.27,0.2566
EMP017701,Hidroeléctrica,309.83,914.75,1308.41,0.2368
EMP017703,Geotérmica,189.51,2980.14,4850.74,0.0391
EMP017704,Eólica,32.39,8632.6,3978.91,0.0081
EMP017704,Geotérmica,445.51,6712.84,941.64,0.4731
EMP017705,Biomasa,399.89,1312.97,3387.14,0.1181
EMP017705,Hidroeléctrica,291.24,8273.2,4078.17,0.0714
EMP017706,Hidroeléctrica,187.24,7530.28,3880.16,0.0483
EMP017709,Biomasa,449.91,8825.42,62.8,7.1642
EMP017709,Hidroeléctrica,179.43,3256.02,3800.23,0.0472
EMP017711,Geotérmica,423.97,4620.11,313.14,1.3539
EMP017712,Hidroeléctrica,356.13,3040.3,2707.59,0.1315
EMP017713,Eólica,399.9,9611.23,2941.73,0.1359
EMP017713,Geotérmica,187.43,8372.13,2771.69,0.0676
EMP017714,Geotérmica,196.4,8466.11,4428.15,0.0444
EMP017715,Solar,165.49,3884.75,2049.76,0.0807
EMP017716,Eólica,366.16,9089.38,3623.9,0.101
EMP017717,Biomasa,223.68,300.16,1443.89,0.1549
EMP017718,Hidroeléctrica,375.42,6490.86,1517.63,0.2474
EMP017719,Biomasa,330.23,660.75,3490.66,0.0946
EMP017719,Eólica,20.31,394.07,922.12,0.022
EMP017720,Eólica,360.25,3053.89,2906.99,0.1239
EMP017722,Biomasa,285.59,852.04,3398.8,0.084
EMP017722,Geotérmica,90.45,984.24,3693.91,0.0245
EMP017723,Hidroeléctrica,139.13,4229.93,4598.32,0.0303
EMP017724,Biomasa,285.33,1275.02,4422.52,0.0645
EMP017724,Geotérmica,123.7,5926.09,2472.47,0.05
EMP017725,Solar,362.84,632.5,1881.54,0.1928
EMP017726,Biomasa,311.02,6545.9,3380.52,0.092
EMP017727,Biomasa,282.06,3480.2,4528.2,0.0623
EMP017728,Biomasa,296.37,378.6,1272.33,0.2329
EMP017728,Geotérmica,81.45,690.82,676.69,0.1204
EMP017729,Biomasa,41.37,499.53,1000.6,0.0413
EMP017729,Eólica,178.07,4447.04,4706.5,0.0378
EMP017729,Solar,135.06,3319.51,4634.58,0.0291
EMP017730,Geotérmica,304.08,1398.15,1811.24,0.1679
EMP017732,Eólica,227.52,3290.74,2628.0,0.0866
EMP017733,Hidroeléctrica,460.84,3237.99,2858.99,0.1612
EMP017734,Geotérmica,72.5,8721.6,4276.49,0.017
EMP017734,Solar,84.06,9617.44,3740.91,0.0225
EMP017735,Biomasa,421.97,2669.56,4698.75,0.0898
EMP017736,Solar,118.24,728.53,1125.87,0.105
EMP017737,Solar,289.51,3489.18,5359.37,0.054
EMP017738,Eólica,346.31,5597.88,1998.02,0.1733
EMP017740,Hidroeléctrica,79.51,7983.07,1369.0,0.0581
EMP017742,Eólica,261.96,3928.28,6297.02,0.0416
EMP017742,Geotérmica,115.27,723.06,2355.72,0.0489
EMP017744,Geotérmica,127.76,7934.48,1543.49,0.0828
EMP017744,Hidroeléctrica,620.31,8980.87,2429.94,0.2553
EMP017745,Geotérmica,230.75,5664.79,179.98,1.2821
EMP017745,Solar,139.95,4476.0,3706.78,0.0378
EMP017746,Eólica,197.69,5557.73,872.07,0.2267
EMP017747,Hidroeléctrica,329.1,5578.24,2381.64,0.1382
EMP017747,Solar,364.72,4986.59,4092.88,0.0891
EMP017750,Eólica,254.27,7883.02,1222.69,0.208
EMP017750,Geotérmica,110.98,7301.73,4088.35,0.0271
